,name2,cluster_labels
5259,2021 Tour du Faso Stage 2,3
5260,2021 Tour du Faso Stage 3,3
5261,2021 Tour du Faso Stage 4,3
5262,2021 Tour du Faso Stage 5,2
5263,2021 Tour du Faso Stage 6,3
5264,2021 Tour du Faso Stage 7,0
5265,2021 Tour du Faso Stage 8,3
5266,2021 Tour du Faso Stage 9,3
5267,2021 Tour du Finistere,5
5268,2021 Tour du Gevaudan Occitanie Femmes Stage 1,2
5269,2021 Tour du Gevaudan Occitanie Femmes Stage 2,2
5270,2021 Tour du Jura Cycliste,5
5271,2021 Tour du Limousin - Nouvelle Aquitaine Stage 1,5
5272,2021 Tour du Limousin - Nouvelle Aquitaine Stage 2,5
5273,2021 Tour du Limousin - Nouvelle Aquitaine Stage 3,5
5274,2021 Tour du Limousin - Nouvelle Aquitaine Stage 4,5
5275,2021 Tour du Pays de Montbeliard Prologue,0
5276,2021 Tour du Pays de Montbeliard Stage 1,5
5277,2021 Tour du Pays de Montbeliard Stage 2,5
5278,2021 Tour du Rwanda Stage 1,4
5279,2021 Tour du Rwanda Stage 2,4
5280,2021 Tour du Rwanda Stage 3,4
5281,2021 Tour du Rwanda Stage 4,4
5282,2021 Tour du Rwanda Stage 5,4
5283,2021 Tour du Rwanda Stage 6,4
5284,2021 Tour du Rwanda Stage 7,0
5285,2021 Tour du Rwanda Stage 8,2
5286,2021 Tour of Britain Stage 1,6
5287,2021 Tour of Britain Stage 2,6
5288,2021 Tour of Britain Stage 3,0
5289,2021 Tour of Britain Stage 4,5
5290,2021 Tour of Britain Stage 5,6
5291,2021 Tour of Britain Stage 6,5
5292,2021 Tour of Britain Stage 7,5
5293,2021 Tour of Britain Stage 8,5
5294,2021 Tour of Bulgaria Prologue,0
5295,2021 Tour of Bulgaria Stage 1,5
5296,2021 Tour of Bulgaria Stage 2,5
5297,2021 Tour of Bulgaria Stage 3,5
5298,2021 Tour of Bulgaria Stage 4,3
5299,2021 Tour of Bulgaria Stage 5,6
5300,2021 Tour of Estonia Stage 1,3
5301,2021 Tour of Estonia Stage 2,6
5302,2021 Tour of Japan Stage 1,4
5303,2021 Tour of Japan Stage 2,5
5304,2021 Tour of Japan Stage 3,3
5305,2021 Tour of Kosovo Stage 1,8
5306,2021 Tour of Kosovo Stage 2,8
5307,2021 Tour of Kosovo Stage 3,8
5308,2021 Tour of Malopolska Prologue,0
5309,2021 Tour of Malopolska Stage 1,6
5310,2021 Tour of Malopolska Stage 2,6
5311,2021 Tour of Malopolska Stage 3,5
5312,2021 Tour of Mevlana Stage 1,3
5313,2021 Tour of Mevlana Stage 2,5
5314,2021 Tour of Mevlana Stage 3,4
5315,2021 Tour of Mevlana Stage 4,5
5316,2021 Tour of Montenegro,4
5317,2021 Tour of Norway Stage 1,6
5318,2021 Tour of Norway Stage 2,6
5319,2021 Tour of Norway Stage 3,5
5320,2021 Tour of Norway Stage 4,5
5321,2021 Tour of Qinghai Lake Stage 1,4
5322,2021 Tour of Qinghai Lake Stage 2,8
5323,2021 Tour of Qinghai Lake Stage 3,4
5324,2021 Tour of Qinghai Lake Stage 4,8
5325,2021 Tour of Qinghai Lake Stage 5,8
5326,2021 Tour of Qinghai Lake Stage 6,8
5327,2021 Tour of Qinghai Lake Stage 7,2
5328,2021 Tour of Qinghai Lake Stage 8,8
5329,2021 Tour of Slovenia Stage 1,6
5330,2021 Tour of Slovenia Stage 2,6
5331,2021 Tour of Slovenia Stage 3,5
5332,2021 Tour of Slovenia Stage 4,5
5333,2021 Tour of Slovenia Stage 5,6
5334,2021 Tour of Thailand Stage 1,5
5335,2021 Tour of Thailand Stage 2,5
5336,2021 Tour of Thailand Stage 3,3
5337,2021 Tour of Thailand Stage 4,3
5338,2021 Tour of Thailand Stage 5,3
5339,2021 Tour of the Alps Stage 1,5
5340,2021 Tour of the Alps Stage 2,4
5341,2021 Tour of the Alps Stage 3,6
5342,2021 Tour of the Alps Stage 4,5
5343,2021 Tour of the Alps Stage 5,6
5344,2021 Tour Poitou - Charentes en Nouvelle Aquitaine Stage 1,5
5345,2021 Tour Poitou - Charentes en Nouvelle Aquitaine Stage 2,6
5346,2021 Tour Poitou - Charentes en Nouvelle Aquitaine Stage 3-1,3
5347,2021 Tour Poitou - Charentes en Nouvelle Aquitaine Stage 3-2,0
5348,2021 Tour Poitou - Charentes en Nouvelle Aquitaine Stage 4,5
5349,2021 Tre Valli Varesine Women's Race,2
5350,2021 Tro-Bro Leon,7
5351,2021 Trofee van Vlaanderen,3
5352,2021 Trofej Porec - Porec Trophy,5
5353,2021 Trofej Umag - Umag Trophy,5
5354,2021 Trofeo Alcudia - Port D' Alcudia,5
5355,2021 Trofeo Alfredo Binda - Comune di Cittiglio,5
5356,2021 Trofeo Andratx - Mirador des Colomer (Puerto Pollenca),5
5357,2021 Trofeo Calvia,5
5358,2021 Trofeo Da Moreno - Piccolo Trofeo Alfredo Binda,2
5359,2021 Trofeo Laigueglia,5
5360,2021 Trofeo Matteotti,5
5361,2021 Trofeo Serra de Tramuntana (Lloseta - Deia),5
5362,2021 Trophee des Grimpeuses Stage 1,5
5363,2021 Trophee des Grimpeuses Stage 2,5
5364,2021 Turul Romaniei Prologue,0
5365,2021 Turul Romaniei Stage 1,3
5366,2021 Turul Romaniei Stage 2,4
5367,2021 Turul Romaniei Stage 3,5
5368,2021 Turul Romaniei Stage 4,3
5369,2021 Turul Romaniei Stage 5,1
5370,2021 UAE Tour Stage 1,3
5371,2021 UAE Tour Stage 2,0
5372,2021 UAE Tour Stage 3,4
5373,2021 UAE Tour Stage 4,8
5374,2021 UAE Tour Stage 5,4
5375,2021 UAE Tour Stage 6,3
5376,2021 UAE Tour Stage 7,3
5377,2021 UCI Road World Championships - ITT,0
5378,2021 UCI Road World Championships - Mixed Relay TTT,0
5379,2021 UCI Road World Championships,6
5380,2021 UEC European Championships - ITT,0
5381,2021 UEC European Championships - Mixed Relay TTT,0
5382,2021 UEC European Championships,6
5383,2021 USA Road National Championships - ITT,0
5384,2021 USA Road National Championships,1
5385,2021 Velo Alanya Junior Stage 1,3
5386,2021 Velo Alanya Junior Stage 2,0
5387,2021 Velo Erciyes Junior Race Stage 1,0
5388,2021 Velo Erciyes Junior Race Stage 2,3
5389,2021 Veneto Classic,5
5390,2021 Visegrad 4 Bicycle Race - GP Czech Republic,5
5391,2021 Visegrad 4 Bicycle Race - GP Slovakia,5
5392,2021 Visegrad 4 Bicycle Race Grand Prix Poland,3
5393,2021 Visegrad 4 Kerekparverseny,6
5394,2021 Volta a la Comunitat Valenciana Stage 1,5
5395,2021 Volta a la Comunitat Valenciana Stage 2,5
5396,2021 Volta a la Comunitat Valenciana Stage 3,5
5397,2021 Volta a la Comunitat Valenciana Stage 4,0
5398,2021 Volta a la Comunitat Valenciana Stage 5,2
5399,2021 Volta ao Alentejo Stage 1,5
5400,2021 Volta ao Alentejo Stage 2,5
5401,2021 Volta ao Alentejo Stage 3,5
5402,2021 Volta ao Alentejo Stage 4-1,2
5403,2021 Volta ao Alentejo Stage 4-2,2
5404,2021 Volta ao Alentejo Stage 5,5
5405,2021 Volta ao Algarve em Bicicleta Stage 1,6
5406,2021 Volta ao Algarve em Bicicleta Stage 2,4
5407,2021 Volta ao Algarve em Bicicleta Stage 3,5
5408,2021 Volta ao Algarve em Bicicleta Stage 4,0
5409,2021 Volta ao Algarve em Bicicleta Stage 5,6
5410,2021 Volta Ciclista a Catalunya Stage 1,5
5411,2021 Volta Ciclista a Catalunya Stage 2,0
5412,2021 Volta Ciclista a Catalunya Stage 3,4
5413,2021 Volta Ciclista a Catalunya Stage 4,4
5414,2021 Volta Ciclista a Catalunya Stage 5,5
5415,2021 Volta Ciclista a Catalunya Stage 6,5
5416,2021 Volta Ciclista a Catalunya Stage 7,6
5417,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 1,6
5418,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 2,5
5419,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 3,4
5420,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 4,5
5421,2021 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 5,3
5422,2021 Vuelta a Burgos Feminas Stage 1,2
5423,2021 Vuelta a Burgos Feminas Stage 2,2
5424,2021 Vuelta a Burgos Feminas Stage 3,5
5425,2021 Vuelta a Burgos Feminas Stage 4,4
5426,2021 Vuelta a Burgos Stage 1,6
5427,2021 Vuelta a Burgos Stage 2,5
5428,2021 Vuelta a Burgos Stage 3,5
5429,2021 Vuelta a Burgos Stage 4,5
5430,2021 Vuelta a Burgos Stage 5,4
5431,2021 Vuelta a Castilla y Leon,5
5432,2021 Vuelta a Colombia a Femenina Stage 1,2
5433,2021 Vuelta a Colombia a Femenina Stage 2,3
5434,2021 Vuelta a Colombia a Femenina Stage 3,0
5435,2021 Vuelta a Colombia a Femenina Stage 4,4
5436,2021 Vuelta a Colombia a Femenina Stage 5,4
5437,2021 Vuelta a Colombia a Femenina Stage 6,2
5438,2021 Vuelta a Colombia Prologue,0
5439,2021 Vuelta a Colombia Stage 1,3
5440,2021 Vuelta a Colombia Stage 2,4
5441,2021 Vuelta a Colombia Stage 3,5
5442,2021 Vuelta a Colombia Stage 4,4
5443,2021 Vuelta a Colombia Stage 5,4
5444,2021 Vuelta a Colombia Stage 6,4
5445,2021 Vuelta a Colombia Stage 7,5
5446,2021 Vuelta a Colombia Stage 8,4
5447,2021 Vuelta a Colombia Stage 9,4
5448,2021 Vuelta al Tachira en Bicicleta Stage 1,8
5449,2021 Vuelta al Tachira en Bicicleta Stage 2,6
5450,2021 Vuelta al Tachira en Bicicleta Stage 3,8
5451,2021 Vuelta al Tachira en Bicicleta Stage 4,0
5452,2021 Vuelta al Tachira en Bicicleta Stage 5,8
5453,2021 Vuelta al Tachira en Bicicleta Stage 6,4
5454,2021 Vuelta al Tachira en Bicicleta Stage 7,6
5455,2021 Vuelta al Tachira en Bicicleta Stage 8,6
5456,2021 Vuelta Asturias Julio Alvarez Mendo Stage 1,5
5457,2021 Vuelta Asturias Julio Alvarez Mendo Stage 2,5
5458,2021 Vuelta Asturias Julio Alvarez Mendo Stage 3,5
5459,2021 Vuelta Ciclista a la Region de Murcia Costa Calida,5
5460,2021 Vuelta Ciclista a Venezuela Stage 1,3
5461,2021 Vuelta Ciclista a Venezuela Stage 2,8
5462,2021 Vuelta Ciclista a Venezuela Stage 3,8
5463,2021 Vuelta Ciclista a Venezuela Stage 4,3
5464,2021 Vuelta Ciclista a Venezuela Stage 5,3
5465,2021 Vuelta Ciclista a Venezuela Stage 6,8
5466,2021 Vuelta Ciclista a Venezuela Stage 7,5
5467,2021 Vuelta Ciclista a Venezuela Stage 8,3
5468,2021 Vuelta ciclista Junior a la Ribera del Duero Stage 1,0
5469,2021 Vuelta ciclista Junior a la Ribera del Duero Stage 2,5
5470,2021 Vuelta ciclista Junior a la Ribera del Duero Stage 3,2
5471,2021 Vuelta ciclista Junior a la Ribera del Duero Stage 4,3
5472,2021 Vuelta CV Feminas,2
5473,2021 Vuelta Internacional Femenina a Guatemala Stage 1,6
5474,2021 Vuelta Internacional Femenina a Guatemala Stage 2,2
5475,2021 Vuelta Internacional Femenina a Guatemala Stage 3,2
5476,2021 Vuelta Internacional Femenina a Guatemala Stage 4,2
5477,2021 Vuelta Internacional Femenina a Guatemala Stage 5,2
5478,2021 Watersley Ladies Challenge Stage 1,1
5479,2021 Watersley Ladies Challenge Stage 2,0
5480,2021 Watersley Ladies Challenge Stage 3,2
5481,2021 Watersley Women Challenge Stage 1,1
5482,2021 Watersley Women Challenge Stage 2,0
5483,2021 Watersley Women Challenge Stage 3,2
5484,2021 Women's Tour Stage 1,3
5485,2021 Women's Tour Stage 2,3
5486,2021 Women's Tour Stage 3,0
5487,2021 Women's Tour Stage 4,3
5488,2021 Women's Tour Stage 5,2
5489,2021 Women's Tour Stage 6,3
5490,2021 XXVI. Gipuzkoa Klasika,5
5491,2022 1a Coppa Zappi - Trofeo Hotel Antico Borgo,5
5492,2022 4 Jours de Dunkerque ,3
5493,2022 Adriatica Ionica Race ,5
5494,2022 Albert Achterhes Profronde van Drenthe,3
5495,2022 Alpes Gresivaudan Classic,5
5496,2022 Alpes Isere Tour Stage 1,5
5497,2022 Alpes Isere Tour Stage 2,5
5498,2022 Alpes Isere Tour Stage 3,5
5499,2022 Alpes Isere Tour Stage 4,5
5500,2022 Alpes Isere Tour Stage 5,5
5501,2022 Amstel Gold Race Ladies Edition,6
5502,2022 Amstel Gold Race,6
5503,2022 Antwerp Port Epic ,3
5504,2022 Arctic Race of Norway Stage 1,5
5505,2022 Arctic Race of Norway Stage 2,6
5506,2022 Arctic Race of Norway Stage 3,5
5507,2022 Arctic Race of Norway Stage 4,5
5508,2022 Arno Wallaard Memorial,6
5509,2022 Asian Road Cycling Championships - ITT,4
5510,2022 Asian Road Cycling Championships - TTT,0
5511,2022 Asian Road Cycling Championships,5
5512,2022 Australian Road National Championships - Criterium,0
5513,2022 Australian Road National Championships - ITT,0
5514,2022 Australian Road National Championships,5
5515,2022 Baloise Belgium Tour Stage 1,1
5516,2022 Baloise Belgium Tour Stage 2,3
5517,2022 Baloise Belgium Tour Stage 3,0
5518,2022 Baloise Belgium Tour Stage 4,5
5519,2022 Baloise Belgium Tour Stage 5,3
5520,2022 Belgian Road National Championship,1
5521,2022 Belgrade Banjaluka Prologue,0
5522,2022 Belgrade Banjaluka Stage 1,3
5523,2022 Belgrade Banjaluka Stage 2,3
5524,2022 Belgrade Banjaluka Stage 3,3
5525,2022 Belgrade Banjaluka Stage 4,3
5526,2022 Bernaudeau Junior,5
5527,2022 Bloeizone Elfsteden Fryslan,6
5528,2022 Bloeizone Fryslan Tour Stage 1,0
5529,2022 Bloeizone Fryslan Tour Stage 2,0
5530,2022 Bloeizone Fryslan Tour Stage 3,5
5531,2022 Boucles de l'Aulne - Chateaulin,5
5532,2022 Boucles de la Mayenne Stage 1,6
5533,2022 Boucles de la Mayenne Stage 2,6
5534,2022 Boucles de la Mayenne Stage 3,5
5535,2022 Boucles de la Mayenne Stage 4,5
5536,2022 Bredene Koksijde Classic,3
5537,2022 Bretagne Ladies Tour CERATIZIT Stage 1,5
5538,2022 Bretagne Ladies Tour CERATIZIT Stage 2,5
5539,2022 Bretagne Ladies Tour CERATIZIT Stage 3,0
5540,2022 Bretagne Ladies Tour CERATIZIT Stage 4,6
5541,2022 Bretagne Ladies Tour CERATIZIT Stage 5,5
5542,2022 British Road National Championships - ITT,0
5543,2022 British Road National Championships,5
5544,2022 Brussels Cycling Classic,6
5545,2022 CAC African Road Championships,5
5546,2022 Canadian Road National Championships - ITT,0
5547,2022 Canadian Road National Championships,5
5548,2022 Carpathian Couriers Race in memory of Waclaw Felczak Prologue,0
5549,2022 Carpathian Couriers Race in memory of Waclaw Felczak Rest day,4
5550,2022 Carpathian Couriers Race in memory of Waclaw Felczak Stage 1,5
5551,2022 Carpathian Couriers Race in memory of Waclaw Felczak Stage 2,5
5552,2022 Carpathian Couriers Race in memory of Waclaw Felczak Stage 3,0
5553,2022 Ceratizit Festival Elsy Jacobs Prologue,0
5554,2022 Ceratizit Festival Elsy Jacobs Stage 1,5
5555,2022 Ceratizit Festival Elsy Jacobs Stage 2,5
5556,2022 Cholet - Pays de la Loire,5
5557,2022 Circuit Cycliste Sarthe - Pays de la Loire Stage 1,5
5558,2022 Circuit Cycliste Sarthe - Pays de la Loire Stage 2,3
5559,2022 Circuit Cycliste Sarthe - Pays de la Loire Stage 3,3
5560,2022 Circuit Cycliste Sarthe - Pays de la Loire Stage 4,5
5561,2022 Circuit de Wallonie,5
5562,2022 Circuit des Ardennes Stage 1,5
5563,2022 Circuit des Ardennes Stage 2,2
5564,2022 Circuit des Ardennes Stage 3,5
5565,2022 Circuito del Porto - Trofeo Arvedi,3
5566,2022 Clasica de Almeria,6
5567,2022 Classic Grand Besancon Doubs,5
5568,2022 Classic Loire Atlantique,5
5569,2022 Classica Comunitat Valenciana 1969 - Gran Premi Valencia,6
5570,2022 Classica da Arrabida - Cyclin'Portugal,5
5571,2022 COPACI Campeonato Panamericano de Ruta - ITT,2
5572,2022 COPACI Campeonato Panamericano de Ruta,3
5573,2022 Coppa della Pace - Trofeo F.lli Anelli,5
5574,2022 Course Cycliste de Solidarnosc et des Champions Olympiques,6
5575,2022 Course de la Paix Grand Prix Jeseniky Prologue,0
5576,2022 Course de la Paix Grand Prix Jeseniky Stage 1,6
5577,2022 Course de la Paix Grand Prix Jeseniky Stage 2,4
5578,2022 Course de la Paix Grand Prix Jeseniky Stage 3,5
5579,2022 Course de la Paix Juniors Stage 1,5
5580,2022 Course de la Paix Juniors Stage 2-1,0
5581,2022 Course de la Paix Juniors Stage 2-2,2
5582,2022 Course de la Paix Juniors Stage 3,5
5583,2022 Course de la Paix Juniors Stage 4,2
5584,2022 Craywinckelhof - Omloop van het Hageland,1
5585,2022 Criterium du Dauphine Stage 1,6
5586,2022 Criterium du Dauphine Stage 2,5
5587,2022 Criterium du Dauphine Stage 3,5
5588,2022 Criterium du Dauphine Stage 4,0
5589,2022 Criterium du Dauphine Stage 5,5
5590,2022 Criterium du Dauphine Stage 6,6
5591,2022 Criterium du Dauphine Stage 7,6
5592,2022 Criterium du Dauphine Stage 8,4
5593,2022 Czech Republic Road National Championship - ITT,0
5594,2022 Czech Republic Road National Championship,2
5595,2022 Danilith Nokere Koerse,3
5596,2022 Danish Road National Championships - ITT,0
5597,2022 Danish Road National Championships,3
5598,2022 De Brabantse Pijl - La Fleche Brabanconne,1
5599,2022 Dorpenomloop Rucphen,3
5600,2022 Drentse Acht van Westerveld,1
5601,2022 Durango - Durango Emakumeen Saria,5
5602,2022 Dwars door de Westhoek,3
5603,2022 Dwars door het Hageland,7
5604,2022 Dwars door Vlaanderen ,6
5605,2022 E3 Saxo Bank Classic,6
5606,2022 Elfstedenronde Brugge,3
5607,2022 Emakumeen Nafarroako Women's Elite Classics,5
5608,2022 EPZ Omloop van Borsele Stage 1,0
5609,2022 EPZ Omloop van Borsele Stage 2,0
5610,2022 EPZ Omloop van Borsele Stage 3,2
5611,2022 EPZ Omloop van Borsele,0
5612,2022 Eschborn-Frankfurt,6
5613,2022 Estonian Road National Championships - ITT,0
5614,2022 Estonian Road National Championships,3
5615,2022 Etoile de Besseges - Tour du Gard Stage 1,3
5616,2022 Etoile de Besseges - Tour du Gard Stage 2,5
5617,2022 Etoile de Besseges - Tour du Gard Stage 3,5
5618,2022 Etoile de Besseges - Tour du Gard Stage 4,5
5619,2022 Etoile de Besseges - Tour du Gard Stage 5,0
5620,2022 Exterioo Classic Brugge-De Panne,0
5621,2022 Faun Drome Classic,5
5622,2022 Faun-Ardeche Classic,5
5623,2022 Fleche Ardennaise,5
5624,2022 Fleche du Sud Stage 1,2
5625,2022 Fleche du Sud Stage 2,5
5626,2022 Fleche du Sud Stage 3,6
5627,2022 Fleche du Sud Stage 4,5
5628,2022 Fleche du Sud Stage 5,3
5629,2022 French Road National Championships - ITT,0
5630,2022 French Road National Championships,3
5631,2022 Fyn Rundt - Tour of Funen,6
5632,2022 G.P. Palio del Recioto - Trofeo C&F Resinatura Blocchi,5
5633,2022 Gent-Wevelgem ,3
5634,2022 Gent-Wevelgem in Flanders Fields,6
5635,2022 Gent-Wevelgem,2
5636,2022 Giro d'Italia Donne Stage 3,5
5637,2022 Giro d'Italia Donne Stage 5,5
5638,2022 Giro d'Italia Donne Stage 6,4
5639,2022 Giro d'Italia Donne Stage 7,2
5640,2022 Giro d'Italia Donne Stage 8,6
5641,2022 Giro d'Italia Giovani Under 23 Stage 1,3
5642,2022 Giro d'Italia Giovani Under 23 Stage 2,6
5643,2022 Giro d'Italia Giovani Under 23 Stage 3,4
5644,2022 Giro d'Italia Giovani Under 23 Stage 4,5
5645,2022 Giro d'Italia Giovani Under 23 Stage 5,5
5646,2022 Giro d'Italia Giovani Under 23 Stage 6,4
5647,2022 Giro d'Italia Giovani Under 23 Stage 7,3
5648,2022 Giro d'Italia Stage 1,6
5649,2022 Giro d'Italia Stage 10,5
5650,2022 Giro d'Italia Stage 11,3
5651,2022 Giro d'Italia Stage 12,6
5652,2022 Giro d'Italia Stage 13,5
5653,2022 Giro d'Italia Stage 14,5
5654,2022 Giro d'Italia Stage 15,4
5655,2022 Giro d'Italia Stage 16,4
5656,2022 Giro d'Italia Stage 17,6
5657,2022 Giro d'Italia Stage 18,6
5658,2022 Giro d'Italia Stage 19,5
5659,2022 Giro d'Italia Stage 2,2
5660,2022 Giro d'Italia Stage 20,4
5661,2022 Giro d'Italia Stage 21,0
5662,2022 Giro d'Italia Stage 3,6
5663,2022 Giro d'Italia Stage 4,4
5664,2022 Giro d'Italia Stage 5,5
5665,2022 Giro d'Italia Stage 6,5
5666,2022 Giro d'Italia Stage 7,4
5667,2022 Giro d'Italia Stage 8,6
5668,2022 Giro d'Italia Stage 9,4
5669,2022 Giro del Belvedere,5
5670,2022 Giro dell'Appennino,5
5671,2022 Giro di Primavera,5
5672,2022 Giro di Sicilia - Tour of Sicily Stage 1,5
5673,2022 Giro di Sicilia - Tour of Sicily Stage 2,5
5674,2022 Giro di Sicilia - Tour of Sicily Stage 3,5
5675,2022 Giro di Sicilia - Tour of Sicily Stage 4,4
5676,2022 GP Adria Mobil,6
5677,2022 GP Eco-Struct,1
5678,2022 GP Gorenjska,5
5679,2022 GP Industria & Artigianato,5
5680,2022 GP Internacional Torres Vedras - Trofeu Joaquim Agostinho,5
5681,2022 GP Mazda Schelkens,1
5682,2022 GP Oetingen,1
5683,2022 GP Slovenian Istria,5
5684,2022 GP Vipava Valley & Crossborder Goriska,6
5685,2022 Gracia Stage 1,5
5686,2022 Gracia Stage 2,2
5687,2022 Gracia Stage 3-1,0
5688,2022 Gracia Stage 3-2,2
5689,2022 Gracia Stage 4,3
5690,2022 Gran Camino Stage 1,5
5691,2022 Gran Camino Stage 2,6
5692,2022 Gran Camino Stage 3,5
5693,2022 Gran Camino Stage 4,0
5694,2022 Gran Premio Ciudad de Eibar,5
5695,2022 Gran Premio dell'Arno,5
5696,2022 Gran Premio della Liberazione,2
5697,2022 Gran Premio Eccellenze Valli del Soligo (Cronosquadre),0
5698,2022 Gran Premio Industrie del Marmo,6
5699,2022 Gran Premio Miguel Indurain,5
5700,2022 Grand Prix Alanya,5
5701,2022 Grand Prix Bob Jungels,5
5702,2022 Grand Prix Criquielion,1
5703,2022 Grand Prix Cycliste de Marseille La Marseillaise,5
5704,2022 Grand Prix de Denain - Porte du Hainaut,1
5705,2022 Grand Prix de la Ville de Lillers Souvenir Bruno Comini,5
